CODELIST_LONG_NAME,CODELIST_SHORT_NAME,CODELIST_CODE,CODE
Columbia-Suicide Severity Rating Scale Baseline/Screening Version Phase 1 Study Questionnaire Test Name,CSS03TN,C105131,C105230
Columbia-Suicide Severity Rating Scale Baseline/Screening Version Phase 1 Study Questionnaire Test Name,CSS03TN,C105131,C105231
Columbia-Suicide Severity Rating Scale Baseline/Screening Version Phase 1 Study Questionnaire Test Name,CSS03TN,C105131,C105232
Columbia-Suicide Severity Rating Scale Baseline/Screening Version Phase 1 Study Questionnaire Test Name,CSS03TN,C105131,C105233
Columbia-Suicide Severity Rating Scale Baseline/Screening Version Phase 1 Study Questionnaire Test Name,CSS03TN,C105131,C105234
Columbia-Suicide Severity Rating Scale Baseline/Screening Version Phase 1 Study Questionnaire Test Name,CSS03TN,C105131,C105235
Columbia-Suicide Severity Rating Scale Baseline/Screening Version Phase 1 Study Questionnaire Test Name,CSS03TN,C105131,C105236
Columbia-Suicide Severity Rating Scale Baseline/Screening Version Phase 1 Study Questionnaire Test Name,CSS03TN,C105131,C105237
Columbia-Suicide Severity Rating Scale Baseline/Screening Version Phase 1 Study Questionnaire Test Name,CSS03TN,C105131,C105238
Columbia-Suicide Severity Rating Scale Baseline/Screening Version Phase 1 Study Questionnaire Test Name,CSS03TN,C105131,C105239
Columbia-Suicide Severity Rating Scale Baseline/Screening Version Phase 1 Study Questionnaire Test Name,CSS03TN,C105131,C105240
Columbia-Suicide Severity Rating Scale Baseline/Screening Version Phase 1 Study Questionnaire Test Name,CSS03TN,C105131,C105241
Columbia-Suicide Severity Rating Scale Baseline/Screening Version Phase 1 Study Questionnaire Test Name,CSS03TN,C105131,C105242
Columbia-Suicide Severity Rating Scale Baseline/Screening Version Phase 1 Study Questionnaire Test Name,CSS03TN,C105131,C105243
Columbia-Suicide Severity Rating Scale Baseline/Screening Version Phase 1 Study Questionnaire Test Name,CSS03TN,C105131,C105244
Columbia-Suicide Severity Rating Scale Baseline/Screening Version Phase 1 Study Questionnaire Test Name,CSS03TN,C105131,C105245
Columbia-Suicide Severity Rating Scale Baseline/Screening Version Phase 1 Study Questionnaire Test Name,CSS03TN,C105131,C105246
Columbia-Suicide Severity Rating Scale Baseline/Screening Version Phase 1 Study Questionnaire Test Name,CSS03TN,C105131,C105247
Columbia-Suicide Severity Rating Scale Baseline/Screening Version Phase 1 Study Questionnaire Test Name,CSS03TN,C105131,C105248
Columbia-Suicide Severity Rating Scale Baseline/Screening Version Phase 1 Study Questionnaire Test Name,CSS03TN,C105131,C105249
Columbia-Suicide Severity Rating Scale Baseline/Screening Version Phase 1 Study Questionnaire Test Name,CSS03TN,C105131,C105250
Columbia-Suicide Severity Rating Scale Baseline/Screening Version Phase 1 Study Questionnaire Test Name,CSS03TN,C105131,C105251
Columbia-Suicide Severity Rating Scale Baseline/Screening Version Phase 1 Study Questionnaire Test Name,CSS03TN,C105131,C105252
Columbia-Suicide Severity Rating Scale Baseline/Screening Version Phase 1 Study Questionnaire Test Name,CSS03TN,C105131,C105253
Columbia-Suicide Severity Rating Scale Baseline/Screening Version Phase 1 Study Questionnaire Test Name,CSS03TN,C105131,C105254
Columbia-Suicide Severity Rating Scale Baseline/Screening Version Phase 1 Study Questionnaire Test Name,CSS03TN,C105131,C105255
Columbia-Suicide Severity Rating Scale Baseline/Screening Version Phase 1 Study Questionnaire Test Name,CSS03TN,C105131,C105256
Columbia-Suicide Severity Rating Scale Baseline/Screening Version Phase 1 Study Questionnaire Test Name,CSS03TN,C105131,C105257
Columbia-Suicide Severity Rating Scale Baseline/Screening Version Phase 1 Study Questionnaire Test Name,CSS03TN,C105131,C105258
Columbia-Suicide Severity Rating Scale Baseline/Screening Version Phase 1 Study Questionnaire Test Name,CSS03TN,C105131,C105259
Columbia-Suicide Severity Rating Scale Baseline/Screening Version Phase 1 Study Questionnaire Test Name,CSS03TN,C105131,C105260
Columbia-Suicide Severity Rating Scale Baseline/Screening Version Questionnaire Test Code,CSS04TC,C106661,C106707
Columbia-Suicide Severity Rating Scale Baseline/Screening Version Questionnaire Test Code,CSS04TC,C106661,C106708
Columbia-Suicide Severity Rating Scale Baseline/Screening Version Questionnaire Test Code,CSS04TC,C106661,C106709
Columbia-Suicide Severity Rating Scale Baseline/Screening Version Questionnaire Test Code,CSS04TC,C106661,C106710
Columbia-Suicide Severity Rating Scale Baseline/Screening Version Questionnaire Test Code,CSS04TC,C106661,C106711
Columbia-Suicide Severity Rating Scale Baseline/Screening Version Questionnaire Test Code,CSS04TC,C106661,C106712
Columbia-Suicide Severity Rating Scale Baseline/Screening Version Questionnaire Test Code,CSS04TC,C106661,C106713
Columbia-Suicide Severity Rating Scale Baseline/Screening Version Questionnaire Test Code,CSS04TC,C106661,C106714
Columbia-Suicide Severity Rating Scale Baseline/Screening Version Questionnaire Test Code,CSS04TC,C106661,C106715
Columbia-Suicide Severity Rating Scale Baseline/Screening Version Questionnaire Test Code,CSS04TC,C106661,C106716
Columbia-Suicide Severity Rating Scale Baseline/Screening Version Questionnaire Test Code,CSS04TC,C106661,C106717
Columbia-Suicide Severity Rating Scale Baseline/Screening Version Questionnaire Test Code,CSS04TC,C106661,C106718
Columbia-Suicide Severity Rating Scale Baseline/Screening Version Questionnaire Test Code,CSS04TC,C106661,C106719
Columbia-Suicide Severity Rating Scale Baseline/Screening Version Questionnaire Test Code,CSS04TC,C106661,C106720
Columbia-Suicide Severity Rating Scale Baseline/Screening Version Questionnaire Test Code,CSS04TC,C106661,C106721
Columbia-Suicide Severity Rating Scale Baseline/Screening Version Questionnaire Test Code,CSS04TC,C106661,C106722
Columbia-Suicide Severity Rating Scale Baseline/Screening Version Questionnaire Test Code,CSS04TC,C106661,C106723
Columbia-Suicide Severity Rating Scale Baseline/Screening Version Questionnaire Test Code,CSS04TC,C106661,C106724
Columbia-Suicide Severity Rating Scale Baseline/Screening Version Questionnaire Test Code,CSS04TC,C106661,C106725
Columbia-Suicide Severity Rating Scale Baseline/Screening Version Questionnaire Test Code,CSS04TC,C106661,C106726
Columbia-Suicide Severity Rating Scale Baseline/Screening Version Questionnaire Test Code,CSS04TC,C106661,C106727
Columbia-Suicide Severity Rating Scale Baseline/Screening Version Questionnaire Test Code,CSS04TC,C106661,C106728
Columbia-Suicide Severity Rating Scale Baseline/Screening Version Questionnaire Test Code,CSS04TC,C106661,C106729
Columbia-Suicide Severity Rating Scale Baseline/Screening Version Questionnaire Test Code,CSS04TC,C106661,C106730
Columbia-Suicide Severity Rating Scale Baseline/Screening Version Questionnaire Test Code,CSS04TC,C106661,C106731
Columbia-Suicide Severity Rating Scale Baseline/Screening Version Questionnaire Test Code,CSS04TC,C106661,C106732
Columbia-Suicide Severity Rating Scale Baseline/Screening Version Questionnaire Test Code,CSS04TC,C106661,C106733
Columbia-Suicide Severity Rating Scale Baseline/Screening Version Questionnaire Test Code,CSS04TC,C106661,C106734
Columbia-Suicide Severity Rating Scale Baseline/Screening Version Questionnaire Test Code,CSS04TC,C106661,C106735
Columbia-Suicide Severity Rating Scale Baseline/Screening Version Questionnaire Test Code,CSS04TC,C106661,C106736
Columbia-Suicide Severity Rating Scale Baseline/Screening Version Questionnaire Test Code,CSS04TC,C106661,C106737
Columbia-Suicide Severity Rating Scale Baseline/Screening Version Questionnaire Test Code,CSS04TC,C106661,C106738
Columbia-Suicide Severity Rating Scale Baseline/Screening Version Questionnaire Test Code,CSS04TC,C106661,C106739
Columbia-Suicide Severity Rating Scale Baseline/Screening Version Questionnaire Test Code,CSS04TC,C106661,C106740
Columbia-Suicide Severity Rating Scale Baseline/Screening Version Questionnaire Test Code,CSS04TC,C106661,C106741
Columbia-Suicide Severity Rating Scale Baseline/Screening Version Questionnaire Test Code,CSS04TC,C106661,C106742
Columbia-Suicide Severity Rating Scale Baseline/Screening Version Questionnaire Test Code,CSS04TC,C106661,C106743
Columbia-Suicide Severity Rating Scale Baseline/Screening Version Questionnaire Test Code,CSS04TC,C106661,C106744
Columbia-Suicide Severity Rating Scale Baseline/Screening Version Questionnaire Test Code,CSS04TC,C106661,C106745
Columbia-Suicide Severity Rating Scale Baseline/Screening Version Questionnaire Test Code,CSS04TC,C106661,C106746
Columbia-Suicide Severity Rating Scale Baseline/Screening Version Questionnaire Test Code,CSS04TC,C106661,C106747
Columbia-Suicide Severity Rating Scale Baseline/Screening Version Questionnaire Test Code,CSS04TC,C106661,C106748
Columbia-Suicide Severity Rating Scale Baseline/Screening Version Questionnaire Test Code,CSS04TC,C106661,C106749
Columbia-Suicide Severity Rating Scale Baseline/Screening Version Questionnaire Test Code,CSS04TC,C106661,C106750
Columbia-Suicide Severity Rating Scale Baseline/Screening Version Questionnaire Test Code,CSS04TC,C106661,C106751
Columbia-Suicide Severity Rating Scale Baseline/Screening Version Questionnaire Test Code,CSS04TC,C106661,C106752
Columbia-Suicide Severity Rating Scale Baseline/Screening Version Questionnaire Test Code,CSS04TC,C106661,C106753
Columbia-Suicide Severity Rating Scale Baseline/Screening Version Questionnaire Test Code,CSS04TC,C106661,C106754
Columbia-Suicide Severity Rating Scale Baseline/Screening Version Questionnaire Test Code,CSS04TC,C106661,C106755
Columbia-Suicide Severity Rating Scale Baseline/Screening Version Questionnaire Test Code,CSS04TC,C106661,C106756
Columbia-Suicide Severity Rating Scale Baseline/Screening Version Questionnaire Test Code,CSS04TC,C106661,C106757
Columbia-Suicide Severity Rating Scale Baseline/Screening Version Questionnaire Test Code,CSS04TC,C106661,C106758
Columbia-Suicide Severity Rating Scale Baseline/Screening Version Questionnaire Test Code,CSS04TC,C106661,C106759
Columbia-Suicide Severity Rating Scale Baseline/Screening Version Questionnaire Test Code,CSS04TC,C106661,C106760
Columbia-Suicide Severity Rating Scale Baseline/Screening Version Questionnaire Test Code,CSS04TC,C106661,C106761
Columbia-Suicide Severity Rating Scale Baseline/Screening Version Questionnaire Test Code,CSS04TC,C106661,C106762
Columbia-Suicide Severity Rating Scale Baseline/Screening Version Questionnaire Test Code,CSS04TC,C106661,C106763
Columbia-Suicide Severity Rating Scale Baseline/Screening Version Questionnaire Test Code,CSS04TC,C106661,C107017
Columbia-Suicide Severity Rating Scale Baseline/Screening Version Questionnaire Test Code,CSS04TC,C106661,C107018
Columbia-Suicide Severity Rating Scale Baseline/Screening Version Questionnaire Test Code,CSS04TC,C106661,C107019
Columbia-Suicide Severity Rating Scale Baseline/Screening Version Questionnaire Test Name,CSS04TN,C106660,C106707
Columbia-Suicide Severity Rating Scale Baseline/Screening Version Questionnaire Test Name,CSS04TN,C106660,C106708
Columbia-Suicide Severity Rating Scale Baseline/Screening Version Questionnaire Test Name,CSS04TN,C106660,C106709
Columbia-Suicide Severity Rating Scale Baseline/Screening Version Questionnaire Test Name,CSS04TN,C106660,C106710
Columbia-Suicide Severity Rating Scale Baseline/Screening Version Questionnaire Test Name,CSS04TN,C106660,C106711
Columbia-Suicide Severity Rating Scale Baseline/Screening Version Questionnaire Test Name,CSS04TN,C106660,C106712
Columbia-Suicide Severity Rating Scale Baseline/Screening Version Questionnaire Test Name,CSS04TN,C106660,C106713
Columbia-Suicide Severity Rating Scale Baseline/Screening Version Questionnaire Test Name,CSS04TN,C106660,C106714
Columbia-Suicide Severity Rating Scale Baseline/Screening Version Questionnaire Test Name,CSS04TN,C106660,C106715
Columbia-Suicide Severity Rating Scale Baseline/Screening Version Questionnaire Test Name,CSS04TN,C106660,C106716
Columbia-Suicide Severity Rating Scale Baseline/Screening Version Questionnaire Test Name,CSS04TN,C106660,C106717
Columbia-Suicide Severity Rating Scale Baseline/Screening Version Questionnaire Test Name,CSS04TN,C106660,C106718
Columbia-Suicide Severity Rating Scale Baseline/Screening Version Questionnaire Test Name,CSS04TN,C106660,C106719
Columbia-Suicide Severity Rating Scale Baseline/Screening Version Questionnaire Test Name,CSS04TN,C106660,C106720
Columbia-Suicide Severity Rating Scale Baseline/Screening Version Questionnaire Test Name,CSS04TN,C106660,C106721
Columbia-Suicide Severity Rating Scale Baseline/Screening Version Questionnaire Test Name,CSS04TN,C106660,C106722
Columbia-Suicide Severity Rating Scale Baseline/Screening Version Questionnaire Test Name,CSS04TN,C106660,C106723
Columbia-Suicide Severity Rating Scale Baseline/Screening Version Questionnaire Test Name,CSS04TN,C106660,C106724
Columbia-Suicide Severity Rating Scale Baseline/Screening Version Questionnaire Test Name,CSS04TN,C106660,C106725
Columbia-Suicide Severity Rating Scale Baseline/Screening Version Questionnaire Test Name,CSS04TN,C106660,C106726
Columbia-Suicide Severity Rating Scale Baseline/Screening Version Questionnaire Test Name,CSS04TN,C106660,C106727
Columbia-Suicide Severity Rating Scale Baseline/Screening Version Questionnaire Test Name,CSS04TN,C106660,C106728
Columbia-Suicide Severity Rating Scale Baseline/Screening Version Questionnaire Test Name,CSS04TN,C106660,C106729
Columbia-Suicide Severity Rating Scale Baseline/Screening Version Questionnaire Test Name,CSS04TN,C106660,C106730
Columbia-Suicide Severity Rating Scale Baseline/Screening Version Questionnaire Test Name,CSS04TN,C106660,C106731
Columbia-Suicide Severity Rating Scale Baseline/Screening Version Questionnaire Test Name,CSS04TN,C106660,C106732
Columbia-Suicide Severity Rating Scale Baseline/Screening Version Questionnaire Test Name,CSS04TN,C106660,C106733
Columbia-Suicide Severity Rating Scale Baseline/Screening Version Questionnaire Test Name,CSS04TN,C106660,C106734
Columbia-Suicide Severity Rating Scale Baseline/Screening Version Questionnaire Test Name,CSS04TN,C106660,C106735
Columbia-Suicide Severity Rating Scale Baseline/Screening Version Questionnaire Test Name,CSS04TN,C106660,C106736
Columbia-Suicide Severity Rating Scale Baseline/Screening Version Questionnaire Test Name,CSS04TN,C106660,C106737
Columbia-Suicide Severity Rating Scale Baseline/Screening Version Questionnaire Test Name,CSS04TN,C106660,C106738
Columbia-Suicide Severity Rating Scale Baseline/Screening Version Questionnaire Test Name,CSS04TN,C106660,C106739
Columbia-Suicide Severity Rating Scale Baseline/Screening Version Questionnaire Test Name,CSS04TN,C106660,C106740
Columbia-Suicide Severity Rating Scale Baseline/Screening Version Questionnaire Test Name,CSS04TN,C106660,C106741
Columbia-Suicide Severity Rating Scale Baseline/Screening Version Questionnaire Test Name,CSS04TN,C106660,C106742
Columbia-Suicide Severity Rating Scale Baseline/Screening Version Questionnaire Test Name,CSS04TN,C106660,C106743
Columbia-Suicide Severity Rating Scale Baseline/Screening Version Questionnaire Test Name,CSS04TN,C106660,C106744
Columbia-Suicide Severity Rating Scale Baseline/Screening Version Questionnaire Test Name,CSS04TN,C106660,C106745
Columbia-Suicide Severity Rating Scale Baseline/Screening Version Questionnaire Test Name,CSS04TN,C106660,C106746
Columbia-Suicide Severity Rating Scale Baseline/Screening Version Questionnaire Test Name,CSS04TN,C106660,C106747
Columbia-Suicide Severity Rating Scale Baseline/Screening Version Questionnaire Test Name,CSS04TN,C106660,C106748
Columbia-Suicide Severity Rating Scale Baseline/Screening Version Questionnaire Test Name,CSS04TN,C106660,C106749
Columbia-Suicide Severity Rating Scale Baseline/Screening Version Questionnaire Test Name,CSS04TN,C106660,C106750
Columbia-Suicide Severity Rating Scale Baseline/Screening Version Questionnaire Test Name,CSS04TN,C106660,C106751
Columbia-Suicide Severity Rating Scale Baseline/Screening Version Questionnaire Test Name,CSS04TN,C106660,C106752
Columbia-Suicide Severity Rating Scale Baseline/Screening Version Questionnaire Test Name,CSS04TN,C106660,C106753
Columbia-Suicide Severity Rating Scale Baseline/Screening Version Questionnaire Test Name,CSS04TN,C106660,C106754
Columbia-Suicide Severity Rating Scale Baseline/Screening Version Questionnaire Test Name,CSS04TN,C106660,C106755
Columbia-Suicide Severity Rating Scale Baseline/Screening Version Questionnaire Test Name,CSS04TN,C106660,C106756
Columbia-Suicide Severity Rating Scale Baseline/Screening Version Questionnaire Test Name,CSS04TN,C106660,C106757
Columbia-Suicide Severity Rating Scale Baseline/Screening Version Questionnaire Test Name,CSS04TN,C106660,C106758
Columbia-Suicide Severity Rating Scale Baseline/Screening Version Questionnaire Test Name,CSS04TN,C106660,C106759
Columbia-Suicide Severity Rating Scale Baseline/Screening Version Questionnaire Test Name,CSS04TN,C106660,C106760
Columbia-Suicide Severity Rating Scale Baseline/Screening Version Questionnaire Test Name,CSS04TN,C106660,C106761
Columbia-Suicide Severity Rating Scale Baseline/Screening Version Questionnaire Test Name,CSS04TN,C106660,C106762
Columbia-Suicide Severity Rating Scale Baseline/Screening Version Questionnaire Test Name,CSS04TN,C106660,C106763
Columbia-Suicide Severity Rating Scale Baseline/Screening Version Questionnaire Test Name,CSS04TN,C106660,C107017
Columbia-Suicide Severity Rating Scale Baseline/Screening Version Questionnaire Test Name,CSS04TN,C106660,C107018
Columbia-Suicide Severity Rating Scale Baseline/Screening Version Questionnaire Test Name,CSS04TN,C106660,C107019
Columbia-Suicide Severity Rating Scale Baseline/Screening Version Questionnaire Test Results for Actual Lethality/Medical Damage Questions 21B 22B 23B,CSS0412R,SN001238,S012766
Columbia-Suicide Severity Rating Scale Baseline/Screening Version Questionnaire Test Results for Actual Lethality/Medical Damage Questions 21B 22B 23B,CSS0412R,SN001238,S012767
Columbia-Suicide Severity Rating Scale Baseline/Screening Version Questionnaire Test Results for Actual Lethality/Medical Damage Questions 21B 22B 23B,CSS0412R,SN001238,S012768
Columbia-Suicide Severity Rating Scale Baseline/Screening Version Questionnaire Test Results for Actual Lethality/Medical Damage Questions 21B 22B 23B,CSS0412R,SN001238,S012769
Columbia-Suicide Severity Rating Scale Baseline/Screening Version Questionnaire Test Results for Actual Lethality/Medical Damage Questions 21B 22B 23B,CSS0412R,SN001238,S012770
Columbia-Suicide Severity Rating Scale Baseline/Screening Version Questionnaire Test Results for Actual Lethality/Medical Damage Questions 21B 22B 23B,CSS0412R,SN001238,S012771
Columbia-Suicide Severity Rating Scale Baseline/Screening Version Questionnaire Test Results for Controllability Question 9,CSS0409R,SN001235,S010272
Columbia-Suicide Severity Rating Scale Baseline/Screening Version Questionnaire Test Results for Controllability Question 9,CSS0409R,SN001235,S010273
Columbia-Suicide Severity Rating Scale Baseline/Screening Version Questionnaire Test Results for Controllability Question 9,CSS0409R,SN001235,S010274
Columbia-Suicide Severity Rating Scale Baseline/Screening Version Questionnaire Test Results for Controllability Question 9,CSS0409R,SN001235,S010275
Columbia-Suicide Severity Rating Scale Baseline/Screening Version Questionnaire Test Results for Controllability Question 9,CSS0409R,SN001235,S010276
Columbia-Suicide Severity Rating Scale Baseline/Screening Version Questionnaire Test Results for Controllability Question 9,CSS0409R,SN001235,S010277
Columbia-Suicide Severity Rating Scale Baseline/Screening Version Questionnaire Test Results for Deterrents Question 10,CSS0410R,SN001236,S010278
Columbia-Suicide Severity Rating Scale Baseline/Screening Version Questionnaire Test Results for Deterrents Question 10,CSS0410R,SN001236,S010279
Columbia-Suicide Severity Rating Scale Baseline/Screening Version Questionnaire Test Results for Deterrents Question 10,CSS0410R,SN001236,S010280
Columbia-Suicide Severity Rating Scale Baseline/Screening Version Questionnaire Test Results for Deterrents Question 10,CSS0410R,SN001236,S010281
Columbia-Suicide Severity Rating Scale Baseline/Screening Version Questionnaire Test Results for Deterrents Question 10,CSS0410R,SN001236,S010282
Columbia-Suicide Severity Rating Scale Baseline/Screening Version Questionnaire Test Results for Deterrents Question 10,CSS0410R,SN001236,S010283
Columbia-Suicide Severity Rating Scale Baseline/Screening Version Questionnaire Test Results for Duration Question 8,CSS0408R,SN001234,S010267
Columbia-Suicide Severity Rating Scale Baseline/Screening Version Questionnaire Test Results for Duration Question 8,CSS0408R,SN001234,S010268
Columbia-Suicide Severity Rating Scale Baseline/Screening Version Questionnaire Test Results for Duration Question 8,CSS0408R,SN001234,S010269
Columbia-Suicide Severity Rating Scale Baseline/Screening Version Questionnaire Test Results for Duration Question 8,CSS0408R,SN001234,S010270
Columbia-Suicide Severity Rating Scale Baseline/Screening Version Questionnaire Test Results for Duration Question 8,CSS0408R,SN001234,S010271
Columbia-Suicide Severity Rating Scale Baseline/Screening Version Questionnaire Test Results for Frequency Question 7,CSS0407R,SN001233,S010262
Columbia-Suicide Severity Rating Scale Baseline/Screening Version Questionnaire Test Results for Frequency Question 7,CSS0407R,SN001233,S010263
Columbia-Suicide Severity Rating Scale Baseline/Screening Version Questionnaire Test Results for Frequency Question 7,CSS0407R,SN001233,S010264
Columbia-Suicide Severity Rating Scale Baseline/Screening Version Questionnaire Test Results for Frequency Question 7,CSS0407R,SN001233,S010265
Columbia-Suicide Severity Rating Scale Baseline/Screening Version Questionnaire Test Results for Frequency Question 7,CSS0407R,SN001233,S010266
Columbia-Suicide Severity Rating Scale Baseline/Screening Version Questionnaire Test Results for Most Severe Ideation Question 6,CSS0406R,SN001232,S010257
Columbia-Suicide Severity Rating Scale Baseline/Screening Version Questionnaire Test Results for Most Severe Ideation Question 6,CSS0406R,SN001232,S010258
Columbia-Suicide Severity Rating Scale Baseline/Screening Version Questionnaire Test Results for Most Severe Ideation Question 6,CSS0406R,SN001232,S010259
Columbia-Suicide Severity Rating Scale Baseline/Screening Version Questionnaire Test Results for Most Severe Ideation Question 6,CSS0406R,SN001232,S010260
Columbia-Suicide Severity Rating Scale Baseline/Screening Version Questionnaire Test Results for Most Severe Ideation Question 6,CSS0406R,SN001232,S010261
Columbia-Suicide Severity Rating Scale Baseline/Screening Version Questionnaire Test Results for Potential Lethality Questions 21C 22C 23C,CSS0413R,SN001239,S012772
Columbia-Suicide Severity Rating Scale Baseline/Screening Version Questionnaire Test Results for Potential Lethality Questions 21C 22C 23C,CSS0413R,SN001239,S012773
Columbia-Suicide Severity Rating Scale Baseline/Screening Version Questionnaire Test Results for Potential Lethality Questions 21C 22C 23C,CSS0413R,SN001239,S012774
Columbia-Suicide Severity Rating Scale Baseline/Screening Version Questionnaire Test Results for Reasons for Ideation Question 11,CSS0411R,SN001237,S010280
Columbia-Suicide Severity Rating Scale Baseline/Screening Version Questionnaire Test Results for Reasons for Ideation Question 11,CSS0411R,SN001237,S010284
Columbia-Suicide Severity Rating Scale Baseline/Screening Version Questionnaire Test Results for Reasons for Ideation Question 11,CSS0411R,SN001237,S010285
Columbia-Suicide Severity Rating Scale Baseline/Screening Version Questionnaire Test Results for Reasons for Ideation Question 11,CSS0411R,SN001237,S010286
Columbia-Suicide Severity Rating Scale Baseline/Screening Version Questionnaire Test Results for Reasons for Ideation Question 11,CSS0411R,SN001237,S010288
Columbia-Suicide Severity Rating Scale Baseline/Screening Version Questionnaire Test Results for Reasons for Ideation Question 11,CSS0411R,SN001237,S010289
Columbia-Suicide Severity Rating Scale Children's Baseline Questionnaire Test Code,CSS06TC,C111336,C111527
Columbia-Suicide Severity Rating Scale Children's Baseline Questionnaire Test Code,CSS06TC,C111336,C111528
Columbia-Suicide Severity Rating Scale Children's Baseline Questionnaire Test Code,CSS06TC,C111336,C111529
Columbia-Suicide Severity Rating Scale Children's Baseline Questionnaire Test Code,CSS06TC,C111336,C111530
Columbia-Suicide Severity Rating Scale Children's Baseline Questionnaire Test Code,CSS06TC,C111336,C111531
Columbia-Suicide Severity Rating Scale Children's Baseline Questionnaire Test Code,CSS06TC,C111336,C111532
Columbia-Suicide Severity Rating Scale Children's Baseline Questionnaire Test Code,CSS06TC,C111336,C111533
Columbia-Suicide Severity Rating Scale Children's Baseline Questionnaire Test Code,CSS06TC,C111336,C111534
Columbia-Suicide Severity Rating Scale Children's Baseline Questionnaire Test Code,CSS06TC,C111336,C111535
Columbia-Suicide Severity Rating Scale Children's Baseline Questionnaire Test Code,CSS06TC,C111336,C111536
Columbia-Suicide Severity Rating Scale Children's Baseline Questionnaire Test Code,CSS06TC,C111336,C111537
Columbia-Suicide Severity Rating Scale Children's Baseline Questionnaire Test Code,CSS06TC,C111336,C111538
Columbia-Suicide Severity Rating Scale Children's Baseline Questionnaire Test Code,CSS06TC,C111336,C111539
Columbia-Suicide Severity Rating Scale Children's Baseline Questionnaire Test Code,CSS06TC,C111336,C111540
Columbia-Suicide Severity Rating Scale Children's Baseline Questionnaire Test Code,CSS06TC,C111336,C111541
Columbia-Suicide Severity Rating Scale Children's Baseline Questionnaire Test Code,CSS06TC,C111336,C111542
Columbia-Suicide Severity Rating Scale Children's Baseline Questionnaire Test Code,CSS06TC,C111336,C111543
Columbia-Suicide Severity Rating Scale Children's Baseline Questionnaire Test Code,CSS06TC,C111336,C111544
Columbia-Suicide Severity Rating Scale Children's Baseline Questionnaire Test Code,CSS06TC,C111336,C111545
Columbia-Suicide Severity Rating Scale Children's Baseline Questionnaire Test Code,CSS06TC,C111336,C111546
Columbia-Suicide Severity Rating Scale Children's Baseline Questionnaire Test Code,CSS06TC,C111336,C111547
Columbia-Suicide Severity Rating Scale Children's Baseline Questionnaire Test Code,CSS06TC,C111336,C111548
Columbia-Suicide Severity Rating Scale Children's Baseline Questionnaire Test Code,CSS06TC,C111336,C111549
Columbia-Suicide Severity Rating Scale Children's Baseline Questionnaire Test Code,CSS06TC,C111336,C111550
Columbia-Suicide Severity Rating Scale Children's Baseline Questionnaire Test Code,CSS06TC,C111336,C111551
Columbia-Suicide Severity Rating Scale Children's Baseline Questionnaire Test Code,CSS06TC,C111336,C111552
Columbia-Suicide Severity Rating Scale Children's Baseline Questionnaire Test Code,CSS06TC,C111336,C111553
Columbia-Suicide Severity Rating Scale Children's Baseline Questionnaire Test Code,CSS06TC,C111336,C111554
Columbia-Suicide Severity Rating Scale Children's Baseline Questionnaire Test Code,CSS06TC,C111336,C111555
Columbia-Suicide Severity Rating Scale Children's Baseline Questionnaire Test Code,CSS06TC,C111336,C111556
Columbia-Suicide Severity Rating Scale Children's Baseline Questionnaire Test Code,CSS06TC,C111336,C111557
Columbia-Suicide Severity Rating Scale Children's Baseline Questionnaire Test Code,CSS06TC,C111336,C111558
Columbia-Suicide Severity Rating Scale Children's Baseline Questionnaire Test Code,CSS06TC,C111336,C111559
Columbia-Suicide Severity Rating Scale Children's Baseline Questionnaire Test Code,CSS06TC,C111336,C111560
Columbia-Suicide Severity Rating Scale Children's Baseline Questionnaire Test Code,CSS06TC,C111336,C111561
Columbia-Suicide Severity Rating Scale Children's Baseline Questionnaire Test Code,CSS06TC,C111336,C111562
Columbia-Suicide Severity Rating Scale Children's Baseline Questionnaire Test Code,CSS06TC,C111336,C111563
Columbia-Suicide Severity Rating Scale Children's Baseline Questionnaire Test Name,CSS06TN,C111335,C111527
Columbia-Suicide Severity Rating Scale Children's Baseline Questionnaire Test Name,CSS06TN,C111335,C111528
Columbia-Suicide Severity Rating Scale Children's Baseline Questionnaire Test Name,CSS06TN,C111335,C111529
Columbia-Suicide Severity Rating Scale Children's Baseline Questionnaire Test Name,CSS06TN,C111335,C111530
Columbia-Suicide Severity Rating Scale Children's Baseline Questionnaire Test Name,CSS06TN,C111335,C111531
Columbia-Suicide Severity Rating Scale Children's Baseline Questionnaire Test Name,CSS06TN,C111335,C111532
Columbia-Suicide Severity Rating Scale Children's Baseline Questionnaire Test Name,CSS06TN,C111335,C111533
Columbia-Suicide Severity Rating Scale Children's Baseline Questionnaire Test Name,CSS06TN,C111335,C111534
Columbia-Suicide Severity Rating Scale Children's Baseline Questionnaire Test Name,CSS06TN,C111335,C111535
Columbia-Suicide Severity Rating Scale Children's Baseline Questionnaire Test Name,CSS06TN,C111335,C111536
Columbia-Suicide Severity Rating Scale Children's Baseline Questionnaire Test Name,CSS06TN,C111335,C111537
Columbia-Suicide Severity Rating Scale Children's Baseline Questionnaire Test Name,CSS06TN,C111335,C111538
Columbia-Suicide Severity Rating Scale Children's Baseline Questionnaire Test Name,CSS06TN,C111335,C111539
Columbia-Suicide Severity Rating Scale Children's Baseline Questionnaire Test Name,CSS06TN,C111335,C111540
Columbia-Suicide Severity Rating Scale Children's Baseline Questionnaire Test Name,CSS06TN,C111335,C111541
