CODELIST_LONG_NAME,CODELIST_SHORT_NAME,CODELIST_CODE,CODE
Diagnosis of Cerebrovascular Event,CECEDIAG,SN001915,SC95802
Diagnosis of Cerebrovascular Event,CECEDIAG,SN001915,SC95803
Outcome of Clinical Event,CECVOUT,SN002088,S000091
Outcome of Clinical Event,CECVOUT,SN002088,S000358
Outcome of Clinical Event,CECVOUT,SN002088,S009908
Outcome of Clinical Event,CECVOUT,SN002088,SC41132
Duration of Symptoms,CEDURATI,SN000067,S000001
Duration of Symptoms,CEDURATI,SN000067,S000002
Duration of Symptoms,CEDURATI,SN000067,S000003
Duration of Symptoms,CEDURATI,SN000067,S000004
Duration of Symptoms,CEDURATI,SN000067,S001603
Duration of Symptoms,CEDURATI,SN000067,S001604
Duration of Symptoms,CEDURATI,SN000067,SC17998
Duration of Symptoms Subset 01,CEDURATI_01,SN000067,S001603
Duration of Symptoms Subset 01,CEDURATI_01,SN000067,S001604
Duration of Symptoms Subset 01,CEDURATI_01,SN000067,SC17998
Duration of Symptoms Subset 02,CEDURATI_02,SN000067,S000001
Duration of Symptoms Subset 02,CEDURATI_02,SN000067,S000002
Duration of Symptoms Subset 02,CEDURATI_02,SN000067,SC17998
Duration of Symptoms Subset 03,CEDURATI_03,SN000067,S000003
Duration of Symptoms Subset 03,CEDURATI_03,SN000067,S000004
Duration of Symptoms Subset 03,CEDURATI_03,SN000067,SC17998
Diagnosis of Cardiac Ischemic Event,CEIEDIAG,SN000637,SC101589
Diagnosis of Cardiac Ischemic Event,CEIEDIAG,SN000637,SC41132
Diagnosis of Cardiac Ischemic Event,CEIEDIAG,SN000637,SC66911
Diagnosis of Cardiac Ischemic Event,CEIEDIAG,SN000637,SC66914
Subcategory of Clinical Event,CESCAT,SN000697,S000038
Subcategory of Clinical Event,CESCAT,SN000697,S000062
Subcategory of Clinical Event,CESCAT,SN000697,S002328
Subcategory of Clinical Event,CESCAT,SN000697,S004716
Subcategory of Clinical Event,CESCAT,SN000697,S007973
Subcategory of Clinical Event,CESCAT,SN000697,S010785
Subcategory of Clinical Event,CESCAT,SN000697,S010963
Subcategory of Clinical Event,CESCAT,SN000697,S010964
Subcategory of Clinical Event,CESCAT,SN000697,SC4876
Category of Cancer Diagnosis,CGCAT,SN000128,S030095
QS-Clinical Global Impression Test Name,CGI TEST,C100149,C100955
QS-Clinical Global Impression Test Name,CGI TEST,C100149,C100956
QS-Clinical Global Impression Test Name,CGI TEST,C100149,C100957
QS-Clinical Global Impression Test Code,CGI TESTCD,C100150,C100955
QS-Clinical Global Impression Test Code,CGI TESTCD,C100150,C100956
QS-Clinical Global Impression Test Code,CGI TESTCD,C100150,C100957
Childhood Health Assessment Questionnaire Test Code,CHAQ01TC,SN000079,S000788
Childhood Health Assessment Questionnaire Test Code,CHAQ01TC,SN000079,S000789
Childhood Health Assessment Questionnaire Test Code,CHAQ01TC,SN000079,S000790
Childhood Health Assessment Questionnaire Test Code,CHAQ01TC,SN000079,S000791
Childhood Health Assessment Questionnaire Test Code,CHAQ01TC,SN000079,S000792
Childhood Health Assessment Questionnaire Test Code,CHAQ01TC,SN000079,S000834
Childhood Health Assessment Questionnaire Test Code,CHAQ01TC,SN000079,S000836
Childhood Health Assessment Questionnaire Test Code,CHAQ01TC,SN000079,S000837
Childhood Health Assessment Questionnaire Test Code,CHAQ01TC,SN000079,S000838
Childhood Health Assessment Questionnaire Test Code,CHAQ01TC,SN000079,S000839
Childhood Health Assessment Questionnaire Test Code,CHAQ01TC,SN000079,S000840
Childhood Health Assessment Questionnaire Test Code,CHAQ01TC,SN000079,S000841
Childhood Health Assessment Questionnaire Test Code,CHAQ01TC,SN000079,S000842
Childhood Health Assessment Questionnaire Test Code,CHAQ01TC,SN000079,S000843
Childhood Health Assessment Questionnaire Test Code,CHAQ01TC,SN000079,S000844
Childhood Health Assessment Questionnaire Test Code,CHAQ01TC,SN000079,S000845
Childhood Health Assessment Questionnaire Test Code,CHAQ01TC,SN000079,S000847
Childhood Health Assessment Questionnaire Test Code,CHAQ01TC,SN000079,S000848
Childhood Health Assessment Questionnaire Test Code,CHAQ01TC,SN000079,S000849
Childhood Health Assessment Questionnaire Test Code,CHAQ01TC,SN000079,S000850
Childhood Health Assessment Questionnaire Test Code,CHAQ01TC,SN000079,S000851
Childhood Health Assessment Questionnaire Test Code,CHAQ01TC,SN000079,S000852
Childhood Health Assessment Questionnaire Test Code,CHAQ01TC,SN000079,S000853
Childhood Health Assessment Questionnaire Test Code,CHAQ01TC,SN000079,S000854
Childhood Health Assessment Questionnaire Test Code,CHAQ01TC,SN000079,S000855
Childhood Health Assessment Questionnaire Test Code,CHAQ01TC,SN000079,S000856
Childhood Health Assessment Questionnaire Test Code,CHAQ01TC,SN000079,S000857
Childhood Health Assessment Questionnaire Test Code,CHAQ01TC,SN000079,S000858
Childhood Health Assessment Questionnaire Test Code,CHAQ01TC,SN000079,S000859
Childhood Health Assessment Questionnaire Test Code,CHAQ01TC,SN000079,S000860
Childhood Health Assessment Questionnaire Test Code,CHAQ01TC,SN000079,S000912
Childhood Health Assessment Questionnaire Test Code,CHAQ01TC,SN000079,S000913
Childhood Health Assessment Questionnaire Test Code,CHAQ01TC,SN000079,S000914
Childhood Health Assessment Questionnaire Test Code,CHAQ01TC,SN000079,S000915
Childhood Health Assessment Questionnaire Test Code,CHAQ01TC,SN000079,S000916
Childhood Health Assessment Questionnaire Test Code,CHAQ01TC,SN000079,S000917
Childhood Health Assessment Questionnaire Test Code,CHAQ01TC,SN000079,S000918
Childhood Health Assessment Questionnaire Test Code,CHAQ01TC,SN000079,S000919
Childhood Health Assessment Questionnaire Test Code,CHAQ01TC,SN000079,S000920
Childhood Health Assessment Questionnaire Test Code,CHAQ01TC,SN000079,S000921
Childhood Health Assessment Questionnaire Test Code,CHAQ01TC,SN000079,S000923
Childhood Health Assessment Questionnaire Test Code,CHAQ01TC,SN000079,S000924
Childhood Health Assessment Questionnaire Test Code,CHAQ01TC,SN000079,S000926
Childhood Health Assessment Questionnaire Test Code,CHAQ01TC,SN000079,S000927
Childhood Health Assessment Questionnaire Test Code,CHAQ01TC,SN000079,S000928
Childhood Health Assessment Questionnaire Test Code,CHAQ01TC,SN000079,S000929
Childhood Health Assessment Questionnaire Test Code,CHAQ01TC,SN000079,S000930
Childhood Health Assessment Questionnaire Test Code,CHAQ01TC,SN000079,S000931
Childhood Health Assessment Questionnaire Test Code,CHAQ01TC,SN000079,S000932
Childhood Health Assessment Questionnaire Test Code,CHAQ01TC,SN000079,S000933
Childhood Health Assessment Questionnaire Test Code,CHAQ01TC,SN000079,S002380
Childhood Health Assessment Questionnaire Test Code,CHAQ01TC,SN000079,S002381
Childhood Health Assessment Questionnaire Test Code,CHAQ01TC,SN000079,S006579
Childhood Health Assessment Questionnaire Test Code,CHAQ01TC,SN000079,S006580
Childhood Health Assessment Questionnaire Test Code,CHAQ01TC,SN000079,S030798
Childhood Health Assessment Questionnaire Test Name,CHAQ01TN,SN000080,S000788
Childhood Health Assessment Questionnaire Test Name,CHAQ01TN,SN000080,S000789
Childhood Health Assessment Questionnaire Test Name,CHAQ01TN,SN000080,S000790
Childhood Health Assessment Questionnaire Test Name,CHAQ01TN,SN000080,S000791
Childhood Health Assessment Questionnaire Test Name,CHAQ01TN,SN000080,S000792
Childhood Health Assessment Questionnaire Test Name,CHAQ01TN,SN000080,S000834
Childhood Health Assessment Questionnaire Test Name,CHAQ01TN,SN000080,S000836
Childhood Health Assessment Questionnaire Test Name,CHAQ01TN,SN000080,S000837
Childhood Health Assessment Questionnaire Test Name,CHAQ01TN,SN000080,S000838
Childhood Health Assessment Questionnaire Test Name,CHAQ01TN,SN000080,S000839
Childhood Health Assessment Questionnaire Test Name,CHAQ01TN,SN000080,S000840
Childhood Health Assessment Questionnaire Test Name,CHAQ01TN,SN000080,S000841
Childhood Health Assessment Questionnaire Test Name,CHAQ01TN,SN000080,S000842
Childhood Health Assessment Questionnaire Test Name,CHAQ01TN,SN000080,S000843
Childhood Health Assessment Questionnaire Test Name,CHAQ01TN,SN000080,S000844
Childhood Health Assessment Questionnaire Test Name,CHAQ01TN,SN000080,S000845
Childhood Health Assessment Questionnaire Test Name,CHAQ01TN,SN000080,S000847
Childhood Health Assessment Questionnaire Test Name,CHAQ01TN,SN000080,S000848
Childhood Health Assessment Questionnaire Test Name,CHAQ01TN,SN000080,S000849
Childhood Health Assessment Questionnaire Test Name,CHAQ01TN,SN000080,S000850
Childhood Health Assessment Questionnaire Test Name,CHAQ01TN,SN000080,S000851
Childhood Health Assessment Questionnaire Test Name,CHAQ01TN,SN000080,S000852
Childhood Health Assessment Questionnaire Test Name,CHAQ01TN,SN000080,S000853
Childhood Health Assessment Questionnaire Test Name,CHAQ01TN,SN000080,S000854
Childhood Health Assessment Questionnaire Test Name,CHAQ01TN,SN000080,S000855
Childhood Health Assessment Questionnaire Test Name,CHAQ01TN,SN000080,S000856
Childhood Health Assessment Questionnaire Test Name,CHAQ01TN,SN000080,S000857
Childhood Health Assessment Questionnaire Test Name,CHAQ01TN,SN000080,S000858
Childhood Health Assessment Questionnaire Test Name,CHAQ01TN,SN000080,S000859
Childhood Health Assessment Questionnaire Test Name,CHAQ01TN,SN000080,S000860
Childhood Health Assessment Questionnaire Test Name,CHAQ01TN,SN000080,S000912
Childhood Health Assessment Questionnaire Test Name,CHAQ01TN,SN000080,S000913
Childhood Health Assessment Questionnaire Test Name,CHAQ01TN,SN000080,S000914
Childhood Health Assessment Questionnaire Test Name,CHAQ01TN,SN000080,S000915
Childhood Health Assessment Questionnaire Test Name,CHAQ01TN,SN000080,S000916
Childhood Health Assessment Questionnaire Test Name,CHAQ01TN,SN000080,S000917
Childhood Health Assessment Questionnaire Test Name,CHAQ01TN,SN000080,S000918
Childhood Health Assessment Questionnaire Test Name,CHAQ01TN,SN000080,S000919
Childhood Health Assessment Questionnaire Test Name,CHAQ01TN,SN000080,S000920
Childhood Health Assessment Questionnaire Test Name,CHAQ01TN,SN000080,S000921
Childhood Health Assessment Questionnaire Test Name,CHAQ01TN,SN000080,S000923
Childhood Health Assessment Questionnaire Test Name,CHAQ01TN,SN000080,S000924
Childhood Health Assessment Questionnaire Test Name,CHAQ01TN,SN000080,S000926
Childhood Health Assessment Questionnaire Test Name,CHAQ01TN,SN000080,S000927
Childhood Health Assessment Questionnaire Test Name,CHAQ01TN,SN000080,S000928
Childhood Health Assessment Questionnaire Test Name,CHAQ01TN,SN000080,S000929
Childhood Health Assessment Questionnaire Test Name,CHAQ01TN,SN000080,S000930
Childhood Health Assessment Questionnaire Test Name,CHAQ01TN,SN000080,S000931
Childhood Health Assessment Questionnaire Test Name,CHAQ01TN,SN000080,S000932
Childhood Health Assessment Questionnaire Test Name,CHAQ01TN,SN000080,S000933
Childhood Health Assessment Questionnaire Test Name,CHAQ01TN,SN000080,S002380
Childhood Health Assessment Questionnaire Test Name,CHAQ01TN,SN000080,S002381
Childhood Health Assessment Questionnaire Test Name,CHAQ01TN,SN000080,S006579
Childhood Health Assessment Questionnaire Test Name,CHAQ01TN,SN000080,S006580
Childhood Health Assessment Questionnaire Test Name,CHAQ01TN,SN000080,S030798
Child Health Assessment Questionnaire Abilities to Function in Daily Life,CHAQABIL,SN001918,S004915
Child Health Assessment Questionnaire Abilities to Function in Daily Life,CHAQABIL,SN001918,S004916
Child Health Assessment Questionnaire Abilities to Function in Daily Life,CHAQABIL,SN001918,S004917
Child Health Assessment Questionnaire Abilities to Function in Daily Life,CHAQABIL,SN001918,S004918
Child Health Assessment Questionnaire Abilities to Function in Daily Life,CHAQABIL,SN001918,S004919
Child Health Assessment Questionnaire Abilities to Function in Daily Life Subset 01,CHAQABIL_01,SN001918,S004915
Child Health Assessment Questionnaire Abilities to Function in Daily Life Subset 01,CHAQABIL_01,SN001918,S004916
Child Health Assessment Questionnaire Abilities to Function in Daily Life Subset 01,CHAQABIL_01,SN001918,S004917
Child Health Assessment Questionnaire Abilities to Function in Daily Life Subset 01,CHAQABIL_01,SN001918,S004918
Child Health Assessment Questionnaire Abilities to Function in Daily Life Subset 01,CHAQABIL_01,SN001918,S004919
QS-Craig Handicap Assessment and Reporting Technique - Short Form Interview Version Questionnaire Test Name,CHART-SF Interview Version TEST,C117986,C117998
QS-Craig Handicap Assessment and Reporting Technique - Short Form Interview Version Questionnaire Test Name,CHART-SF Interview Version TEST,C117986,C117999
QS-Craig Handicap Assessment and Reporting Technique - Short Form Interview Version Questionnaire Test Name,CHART-SF Interview Version TEST,C117986,C118000
QS-Craig Handicap Assessment and Reporting Technique - Short Form Interview Version Questionnaire Test Name,CHART-SF Interview Version TEST,C117986,C118001
QS-Craig Handicap Assessment and Reporting Technique - Short Form Interview Version Questionnaire Test Name,CHART-SF Interview Version TEST,C117986,C118002
QS-Craig Handicap Assessment and Reporting Technique - Short Form Interview Version Questionnaire Test Name,CHART-SF Interview Version TEST,C117986,C118003
QS-Craig Handicap Assessment and Reporting Technique - Short Form Interview Version Questionnaire Test Name,CHART-SF Interview Version TEST,C117986,C118004
QS-Craig Handicap Assessment and Reporting Technique - Short Form Interview Version Questionnaire Test Name,CHART-SF Interview Version TEST,C117986,C118005
QS-Craig Handicap Assessment and Reporting Technique - Short Form Interview Version Questionnaire Test Name,CHART-SF Interview Version TEST,C117986,C118006
QS-Craig Handicap Assessment and Reporting Technique - Short Form Interview Version Questionnaire Test Name,CHART-SF Interview Version TEST,C117986,C118007
QS-Craig Handicap Assessment and Reporting Technique - Short Form Interview Version Questionnaire Test Name,CHART-SF Interview Version TEST,C117986,C118008
QS-Craig Handicap Assessment and Reporting Technique - Short Form Interview Version Questionnaire Test Name,CHART-SF Interview Version TEST,C117986,C118009
QS-Craig Handicap Assessment and Reporting Technique - Short Form Interview Version Questionnaire Test Name,CHART-SF Interview Version TEST,C117986,C118010
QS-Craig Handicap Assessment and Reporting Technique - Short Form Interview Version Questionnaire Test Name,CHART-SF Interview Version TEST,C117986,C118011
QS-Craig Handicap Assessment and Reporting Technique - Short Form Interview Version Questionnaire Test Name,CHART-SF Interview Version TEST,C117986,C118012
QS-Craig Handicap Assessment and Reporting Technique - Short Form Interview Version Questionnaire Test Name,CHART-SF Interview Version TEST,C117986,C118013
QS-Craig Handicap Assessment and Reporting Technique - Short Form Interview Version Questionnaire Test Name,CHART-SF Interview Version TEST,C117986,C118014
QS-Craig Handicap Assessment and Reporting Technique - Short Form Interview Version Questionnaire Test Name,CHART-SF Interview Version TEST,C117986,C118015
QS-Craig Handicap Assessment and Reporting Technique - Short Form Interview Version Questionnaire Test Name,CHART-SF Interview Version TEST,C117986,C118016
QS-Craig Handicap Assessment and Reporting Technique - Short Form Interview Version Questionnaire Test Name,CHART-SF Interview Version TEST,C117986,C118017
QS-Craig Handicap Assessment and Reporting Technique - Short Form Interview Version Questionnaire Test Name,CHART-SF Interview Version TEST,C117986,C118018
QS-Craig Handicap Assessment and Reporting Technique - Short Form Interview Version Questionnaire Test Code,CHART-SF Interview Version TESTCD,C117987,C117998
QS-Craig Handicap Assessment and Reporting Technique - Short Form Interview Version Questionnaire Test Code,CHART-SF Interview Version TESTCD,C117987,C117999
QS-Craig Handicap Assessment and Reporting Technique - Short Form Interview Version Questionnaire Test Code,CHART-SF Interview Version TESTCD,C117987,C118000
QS-Craig Handicap Assessment and Reporting Technique - Short Form Interview Version Questionnaire Test Code,CHART-SF Interview Version TESTCD,C117987,C118001
QS-Craig Handicap Assessment and Reporting Technique - Short Form Interview Version Questionnaire Test Code,CHART-SF Interview Version TESTCD,C117987,C118002
QS-Craig Handicap Assessment and Reporting Technique - Short Form Interview Version Questionnaire Test Code,CHART-SF Interview Version TESTCD,C117987,C118003
QS-Craig Handicap Assessment and Reporting Technique - Short Form Interview Version Questionnaire Test Code,CHART-SF Interview Version TESTCD,C117987,C118004
QS-Craig Handicap Assessment and Reporting Technique - Short Form Interview Version Questionnaire Test Code,CHART-SF Interview Version TESTCD,C117987,C118005
QS-Craig Handicap Assessment and Reporting Technique - Short Form Interview Version Questionnaire Test Code,CHART-SF Interview Version TESTCD,C117987,C118006
QS-Craig Handicap Assessment and Reporting Technique - Short Form Interview Version Questionnaire Test Code,CHART-SF Interview Version TESTCD,C117987,C118007
QS-Craig Handicap Assessment and Reporting Technique - Short Form Interview Version Questionnaire Test Code,CHART-SF Interview Version TESTCD,C117987,C118008
QS-Craig Handicap Assessment and Reporting Technique - Short Form Interview Version Questionnaire Test Code,CHART-SF Interview Version TESTCD,C117987,C118009
QS-Craig Handicap Assessment and Reporting Technique - Short Form Interview Version Questionnaire Test Code,CHART-SF Interview Version TESTCD,C117987,C118010
QS-Craig Handicap Assessment and Reporting Technique - Short Form Interview Version Questionnaire Test Code,CHART-SF Interview Version TESTCD,C117987,C118011
QS-Craig Handicap Assessment and Reporting Technique - Short Form Interview Version Questionnaire Test Code,CHART-SF Interview Version TESTCD,C117987,C118012
QS-Craig Handicap Assessment and Reporting Technique - Short Form Interview Version Questionnaire Test Code,CHART-SF Interview Version TESTCD,C117987,C118013
QS-Craig Handicap Assessment and Reporting Technique - Short Form Interview Version Questionnaire Test Code,CHART-SF Interview Version TESTCD,C117987,C118014
QS-Craig Handicap Assessment and Reporting Technique - Short Form Interview Version Questionnaire Test Code,CHART-SF Interview Version TESTCD,C117987,C118015
QS-Craig Handicap Assessment and Reporting Technique - Short Form Interview Version Questionnaire Test Code,CHART-SF Interview Version TESTCD,C117987,C118016
QS-Craig Handicap Assessment and Reporting Technique - Short Form Interview Version Questionnaire Test Code,CHART-SF Interview Version TESTCD,C117987,C118017
QS-Craig Handicap Assessment and Reporting Technique - Short Form Interview Version Questionnaire Test Code,CHART-SF Interview Version TESTCD,C117987,C118018
QS-Craig Handicap Assessment and Reporting Technique - Short Form Paper Version Questionnaire Test Name,CHART-SF Paper Version TEST,C119067,C119142
QS-Craig Handicap Assessment and Reporting Technique - Short Form Paper Version Questionnaire Test Name,CHART-SF Paper Version TEST,C119067,C119143
QS-Craig Handicap Assessment and Reporting Technique - Short Form Paper Version Questionnaire Test Name,CHART-SF Paper Version TEST,C119067,C119144
QS-Craig Handicap Assessment and Reporting Technique - Short Form Paper Version Questionnaire Test Name,CHART-SF Paper Version TEST,C119067,C119145
QS-Craig Handicap Assessment and Reporting Technique - Short Form Paper Version Questionnaire Test Name,CHART-SF Paper Version TEST,C119067,C119146
QS-Craig Handicap Assessment and Reporting Technique - Short Form Paper Version Questionnaire Test Name,CHART-SF Paper Version TEST,C119067,C119147
QS-Craig Handicap Assessment and Reporting Technique - Short Form Paper Version Questionnaire Test Name,CHART-SF Paper Version TEST,C119067,C119148
QS-Craig Handicap Assessment and Reporting Technique - Short Form Paper Version Questionnaire Test Name,CHART-SF Paper Version TEST,C119067,C119149
QS-Craig Handicap Assessment and Reporting Technique - Short Form Paper Version Questionnaire Test Name,CHART-SF Paper Version TEST,C119067,C119150
QS-Craig Handicap Assessment and Reporting Technique - Short Form Paper Version Questionnaire Test Name,CHART-SF Paper Version TEST,C119067,C119151
QS-Craig Handicap Assessment and Reporting Technique - Short Form Paper Version Questionnaire Test Name,CHART-SF Paper Version TEST,C119067,C119152
QS-Craig Handicap Assessment and Reporting Technique - Short Form Paper Version Questionnaire Test Name,CHART-SF Paper Version TEST,C119067,C119153
QS-Craig Handicap Assessment and Reporting Technique - Short Form Paper Version Questionnaire Test Name,CHART-SF Paper Version TEST,C119067,C119154
QS-Craig Handicap Assessment and Reporting Technique - Short Form Paper Version Questionnaire Test Name,CHART-SF Paper Version TEST,C119067,C119155
QS-Craig Handicap Assessment and Reporting Technique - Short Form Paper Version Questionnaire Test Name,CHART-SF Paper Version TEST,C119067,C119156
QS-Craig Handicap Assessment and Reporting Technique - Short Form Paper Version Questionnaire Test Name,CHART-SF Paper Version TEST,C119067,C119157
QS-Craig Handicap Assessment and Reporting Technique - Short Form Paper Version Questionnaire Test Name,CHART-SF Paper Version TEST,C119067,C119158
QS-Craig Handicap Assessment and Reporting Technique - Short Form Paper Version Questionnaire Test Name,CHART-SF Paper Version TEST,C119067,C119159
QS-Craig Handicap Assessment and Reporting Technique - Short Form Paper Version Questionnaire Test Name,CHART-SF Paper Version TEST,C119067,C119160
QS-Craig Handicap Assessment and Reporting Technique - Short Form Paper Version Questionnaire Test Name,CHART-SF Paper Version TEST,C119067,C119161
QS-Craig Handicap Assessment and Reporting Technique - Short Form Paper Version Questionnaire Test Name,CHART-SF Paper Version TEST,C119067,C119162
QS-Craig Handicap Assessment and Reporting Technique - Short Form Paper Version Questionnaire Test Code,CHART-SF Paper Version TESTCD,C119068,C119142
QS-Craig Handicap Assessment and Reporting Technique - Short Form Paper Version Questionnaire Test Code,CHART-SF Paper Version TESTCD,C119068,C119143
QS-Craig Handicap Assessment and Reporting Technique - Short Form Paper Version Questionnaire Test Code,CHART-SF Paper Version TESTCD,C119068,C119144
QS-Craig Handicap Assessment and Reporting Technique - Short Form Paper Version Questionnaire Test Code,CHART-SF Paper Version TESTCD,C119068,C119145
QS-Craig Handicap Assessment and Reporting Technique - Short Form Paper Version Questionnaire Test Code,CHART-SF Paper Version TESTCD,C119068,C119146
QS-Craig Handicap Assessment and Reporting Technique - Short Form Paper Version Questionnaire Test Code,CHART-SF Paper Version TESTCD,C119068,C119147
QS-Craig Handicap Assessment and Reporting Technique - Short Form Paper Version Questionnaire Test Code,CHART-SF Paper Version TESTCD,C119068,C119148
QS-Craig Handicap Assessment and Reporting Technique - Short Form Paper Version Questionnaire Test Code,CHART-SF Paper Version TESTCD,C119068,C119149
QS-Craig Handicap Assessment and Reporting Technique - Short Form Paper Version Questionnaire Test Code,CHART-SF Paper Version TESTCD,C119068,C119150
QS-Craig Handicap Assessment and Reporting Technique - Short Form Paper Version Questionnaire Test Code,CHART-SF Paper Version TESTCD,C119068,C119151
QS-Craig Handicap Assessment and Reporting Technique - Short Form Paper Version Questionnaire Test Code,CHART-SF Paper Version TESTCD,C119068,C119152
QS-Craig Handicap Assessment and Reporting Technique - Short Form Paper Version Questionnaire Test Code,CHART-SF Paper Version TESTCD,C119068,C119153
QS-Craig Handicap Assessment and Reporting Technique - Short Form Paper Version Questionnaire Test Code,CHART-SF Paper Version TESTCD,C119068,C119154
QS-Craig Handicap Assessment and Reporting Technique - Short Form Paper Version Questionnaire Test Code,CHART-SF Paper Version TESTCD,C119068,C119155
QS-Craig Handicap Assessment and Reporting Technique - Short Form Paper Version Questionnaire Test Code,CHART-SF Paper Version TESTCD,C119068,C119156
QS-Craig Handicap Assessment and Reporting Technique - Short Form Paper Version Questionnaire Test Code,CHART-SF Paper Version TESTCD,C119068,C119157
QS-Craig Handicap Assessment and Reporting Technique - Short Form Paper Version Questionnaire Test Code,CHART-SF Paper Version TESTCD,C119068,C119158
QS-Craig Handicap Assessment and Reporting Technique - Short Form Paper Version Questionnaire Test Code,CHART-SF Paper Version TESTCD,C119068,C119159
QS-Craig Handicap Assessment and Reporting Technique - Short Form Paper Version Questionnaire Test Code,CHART-SF Paper Version TESTCD,C119068,C119160
QS-Craig Handicap Assessment and Reporting Technique - Short Form Paper Version Questionnaire Test Code,CHART-SF Paper Version TESTCD,C119068,C119161
QS-Craig Handicap Assessment and Reporting Technique - Short Form Paper Version Questionnaire Test Code,CHART-SF Paper Version TESTCD,C119068,C119162
CC-Child-Pugh Clinical Classificationn Test Name,CHILD-PUGH CLASSIFICATION TEST,C120988,C121068
CC-Child-Pugh Clinical Classificationn Test Name,CHILD-PUGH CLASSIFICATION TEST,C120988,C121069
CC-Child-Pugh Clinical Classificationn Test Name,CHILD-PUGH CLASSIFICATION TEST,C120988,C121070
CC-Child-Pugh Clinical Classificationn Test Name,CHILD-PUGH CLASSIFICATION TEST,C120988,C121071
CC-Child-Pugh Clinical Classificationn Test Name,CHILD-PUGH CLASSIFICATION TEST,C120988,C121072
CC-Child-Pugh Clinical Classificationn Test Name,CHILD-PUGH CLASSIFICATION TEST,C120988,C121073
CC-Child-Pugh Clinical Classificationn Test Name,CHILD-PUGH CLASSIFICATION TEST,C120988,C121074
CC-Child-Pugh Clinical Classificationn Test Name,CHILD-PUGH CLASSIFICATION TEST,C120988,C121075
CC-Child-Pugh Clinical Classification Test Code,CHILD-PUGH CLASSIFICATION TESTCD,C120989,C121068
CC-Child-Pugh Clinical Classification Test Code,CHILD-PUGH CLASSIFICATION TESTCD,C120989,C121069
CC-Child-Pugh Clinical Classification Test Code,CHILD-PUGH CLASSIFICATION TESTCD,C120989,C121070
CC-Child-Pugh Clinical Classification Test Code,CHILD-PUGH CLASSIFICATION TESTCD,C120989,C121071
CC-Child-Pugh Clinical Classification Test Code,CHILD-PUGH CLASSIFICATION TESTCD,C120989,C121072
CC-Child-Pugh Clinical Classification Test Code,CHILD-PUGH CLASSIFICATION TESTCD,C120989,C121073
CC-Child-Pugh Clinical Classification Test Code,CHILD-PUGH CLASSIFICATION TESTCD,C120989,C121074
CC-Child-Pugh Clinical Classification Test Code,CHILD-PUGH CLASSIFICATION TESTCD,C120989,C121075
Child Pugh - Encephalopathy Grade,CHPUGH1,SN000081,S000244
Child Pugh - Encephalopathy Grade,CHPUGH1,SN000081,S001740
Child Pugh - Encephalopathy Grade,CHPUGH1,SN000081,S001746
Child Pugh - Ascites,CHPUGH2,SN000082,S000243
Child Pugh - Ascites,CHPUGH2,SN000082,S001739
Child Pugh - Ascites,CHPUGH2,SN000082,S001745
Child Pugh - Serum Bilirubin,CHPUGH3,SN000083,S000248
Child Pugh - Serum Bilirubin,CHPUGH3,SN000083,S001744
Child Pugh - Serum Bilirubin,CHPUGH3,SN000083,S001750
Child Pugh - Serum Albumin,CHPUGH4,SN000084,S000247
Child Pugh - Serum Albumin,CHPUGH4,SN000084,S001743
Child Pugh - Serum Albumin,CHPUGH4,SN000084,S001749
Child Pugh - Prothrombin Time,CHPUGH5,SN000085,S000246
Child Pugh - Prothrombin Time,CHPUGH5,SN000085,S001742
Child Pugh - Prothrombin Time,CHPUGH5,SN000085,S001748
Child Pugh Score for INR,CHPUGH6,SN000086,S000245
Child Pugh Score for INR,CHPUGH6,SN000086,S001741
Child Pugh Score for INR,CHPUGH6,SN000086,S001747
Category for Contraindications,CICAT,SN002055,S031309
Clinically Significant Indicator,CLINSIG,SN000700,S004263
Clinically Significant Indicator,CLINSIG,SN000700,S004264
Specimen Collection Method,CLMETH,SC132314,S000902
Specimen Collection Method,CLMETH,SC132314,SC113747
Specimen Collection Method,CLMETH,SC132314,SC132353
Specimen Collection Method,CLMETH,SC132314,SC15189
Specimen Collection Method,CLMETH,SC132314,SC15361
Specimen Collection Method,CLMETH,SC132314,SC51913
Specimen Collection Method,CLMETH,SC132314,SC85859
Category for Medication,CMCAT,SN000760,S001647
Category for Medication,CMCAT,SN000760,S001658
Category for Medication,CMCAT,SN000760,S001667
Category for Medication,CMCAT,SN000760,S001670
Category for Medication,CMCAT,SN000760,S001671
Category for Medication,CMCAT,SN000760,S001673
Category for Medication,CMCAT,SN000760,S001679
Category for Medication,CMCAT,SN000760,S001682
Category for Medication,CMCAT,SN000760,S001687
Category for Medication,CMCAT,SN000760,S003103
Category for Medication,CMCAT,SN000760,S005110
Category for Medication,CMCAT,SN000760,S007100
Category for Medication,CMCAT,SN000760,S007155
Category for Medication,CMCAT,SN000760,S007156
Category for Medication,CMCAT,SN000760,S007157
Category for Medication,CMCAT,SN000760,S007158
Category for Medication,CMCAT,SN000760,S007159
Category for Medication,CMCAT,SN000760,S007160
Category for Medication,CMCAT,SN000760,S007161
Category for Medication,CMCAT,SN000760,S030061
Category for Medication,CMCAT,SN000760,S030062
Category for Medication,CMCAT,SN000760,S030063
Category for Medication,CMCAT,SN000760,SC17649
Category for Medication Subset 02,CMCAT_02,SN000760,S030061
